H_11,S_13,inferred,{is_included_in}
H_11,S_15,inferred,{disjoint}
H_11,S_14,inferred,{disjoint}
H_11,S_16,inferred,{is_included_in}
H_10,S_13,inferred,{is_included_in}
H_10,S_15,inferred,{disjoint}
H_10,S_14,inferred,{disjoint}
H_10,S_16,inferred,{is_included_in}
H_12,S_13,inferred,{is_included_in}
H_12,S_15,inferred,{disjoint}
H_12,S_14,inferred,{disjoint}
H_12,S_16,inferred,{is_included_in}
H_1,S_13,mir,{equals}
H_1,S_15,mir,{includes}
H_1,S_14,mir,{includes}
H_1,S_16,mir,{includes}
H_3,S_13,inferred,{is_included_in}
H_3,S_15,mir,{disjoint}
H_3,S_14,mir,{equals}
H_3,S_16,mir,{disjoint}
H_2,S_13,mir,{is_included_in}
H_2,S_15,mir,{includes}
H_2,S_14,mir,{includes}
H_2,S_16,mir,{disjoint}
H_5,S_13,inferred,{is_included_in}
H_5,S_15,inferred,{disjoint}
H_5,S_14,mir,{is_included_in}
H_5,S_16,inferred,{disjoint}
H_4,S_13,inferred,{is_included_in}
H_4,S_15,inferred,{disjoint}
H_4,S_14,mir,{is_included_in}
H_4,S_16,inferred,{disjoint}
H_7,S_13,inferred,{is_included_in}
H_7,S_15,mir,{equals}
H_7,S_14,mir,{disjoint}
H_7,S_16,mir,{disjoint}
H_6,S_13,inferred,{is_included_in}
H_6,S_15,mir,{equals}
H_6,S_14,mir,{disjoint}
H_6,S_16,mir,{disjoint}
H_9,S_13,inferred,{is_included_in}
H_9,S_15,inferred,{disjoint}
H_9,S_14,inferred,{disjoint}
H_9,S_16,inferred,{is_included_in}
H_8,S_13,inferred,{is_included_in}
H_8,S_15,mir,{disjoint}
H_8,S_14,mir,{disjoint}
H_8,S_16,mir,{equals}
